timestamp,stage,record_id,source,title,authors,year,venue,url,decision,reason,notes
2026-03-15T13:44:11,snowball_title_metadata,,snowballing_round6,DoubleEnsemble: A New Ensemble Method Based on Sample Reweighting and Feature Selection for Financial Data Analysis,Chuheng Zhang; Yuanqi Li; Xi Chen; Y. J. Jin; Pingzhong Tang; Jian Li,2020,,https://openalex.org/W3089885424,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:11,snowball_title_metadata,,snowballing_round6,Reinforcement Learning for Quantitative Trading,Shuo Sun; Rundong Wang; Bo An,2021,,https://openalex.org/W3201809800,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:16,snowball_title_metadata,,snowballing_round6,AlphaAgent: LLM-Driven Alpha Mining with Regularized Exploration to Counteract Alpha Decay,Ziyi Tang; Zechuan Chen; J. Y. Yang; Jun Mai; Yongsen Zheng; Keze Wang; J H Chen; Liang Lin,2025,,https://openalex.org/W4412876989,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.
2026-03-15T13:44:16,snowball_title_metadata,,snowballing_round6,FactorMAD: A Multi-Agent Debate Framework Based on Large Language Models for Interpretable Stock Alpha Factor Mining,Yongkang Duan; C. Zhang; Jian Li,2025,,https://openalex.org/W4416198711,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.
2026-03-15T13:44:16,snowball_title_metadata,,snowballing_round6,A survey on large language model-based alpha mining,Junjie Zhang; Shuoling Liu; Tengwen Zhang; Yuchen Shi,2025,,https://openalex.org/W4416303649,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:16,snowball_title_metadata,,snowballing_round6,Dynamic Factor Mining Based on Multi-Objective Fitness and Its Empirical Study in Multi-Factor Strategies,Wang Yuxue; Geng Shuanghong,2026,,https://openalex.org/W7124176496,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:17,snowball_title_metadata,,snowballing_round6,FactorMAD: A Multi-Agent Debate Framework Based on Large Language Models for Interpretable Stock Alpha Factor Mining,Yongkang Duan; C. Zhang; Jian Li,2025,,https://openalex.org/W4416198711,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.
2026-03-15T13:44:17,snowball_title_metadata,,snowballing_round6,RL-Based Explainable Factor Generation for Market Risk Analysis,Siru Chen; Ruyao Xu; Chenyu Wang; Mingjun Ma; Zhongchen Miao,2025,,https://openalex.org/W4416234875,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:17,snowball_title_metadata,,snowballing_round6,A survey on large language model-based alpha mining,Junjie Zhang; Shuoling Liu; Tengwen Zhang; Yuchen Shi,2025,,https://openalex.org/W4416303649,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:17,snowball_title_metadata,,snowballing_round6,Dynamic Factor Mining Based on Multi-Objective Fitness and Its Empirical Study in Multi-Factor Strategies,Wang Yuxue; Geng Shuanghong,2026,,https://openalex.org/W7124176496,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Recent advances in reinforcement learning in finance,Ben Hambly; Renyuan Xu; Huining Yang,2023,,https://openalex.org/W4362722548,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,GraphSAGE with deep reinforcement learning for financial portfolio optimization,Qiguo Sun; Xueying Wei; Xibei Yang,2023,,https://openalex.org/W4387431647,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Smart Robotic Strategies and Advice for Stock Trading Using Deep Transformer Reinforcement Learning,Nadeem Malibari; Iyad Katib; Rashid Mehmood,2022,,https://openalex.org/W4311784676,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Temporal Implicit Multimodal Networks for Investment and Risk Management,Gary Ang; Ee‐Peng Lim,2024,,https://openalex.org/W4391448896,exclude,"Exclude at title/metadata screening: finance/LLM paper without a direct trading-system, portfolio-construction, execution, or benchmark contribution.","Relevant to broader GenAI-in-finance, but outside the narrower system-building scope of this survey."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Explainable machine learning for high frequency trading dynamics discovery,Henry Han; Jeffrey Yi‐Lin Forrest; Jiacun Wang; Shuining yuan; Fei Han; Diane Li,2024,,https://openalex.org/W4401281348,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,<scp>PlayBest:</scp>Professional Basketball Player Behavior Synthesis via Planning with Diffusion,Xiusi Chen; Wei‐Yao Wang; Ziniu Hu; David Reynoso; Kun Jin; Mingyan Liu; P. Jeffrey Brantingham; Wei Wang,2024,,https://openalex.org/W4403577941,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Reinforcement Learning Pair Trading: A Dynamic Scaling Approach,Hongshen Yang; Avinash Malik,2024,,https://openalex.org/W4405257557,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,APRIL: Towards Scalable and Transferable Autonomous Penetration Testing in Large Action Space via Action Embedding,Shicheng Zhou; Jingju Liu; Yuliang Lu; Jiahai Yang; Dongdong Hou; Yue Zhang; Shulong Hu,2024,,https://openalex.org/W4405439851,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,A Survey on recent advances in reinforcement learning for intelligent investment decision-making optimization,Feng Wang; S. X. Li; Songjie Niu; Haoran Yang; Xiaodong Li; Xiaotie Deng,2025,,https://openalex.org/W4409695791,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Transformer-based actor–critic for adaptive cryptocurrency portfolio rebalancing,Ahmad Asadi; Reza Safabakhsh,2025,,https://openalex.org/W4414304683,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Margin Trader: A Reinforcement Learning Framework for Portfolio Management with Margin and Constraints,Jingyi Gu; Wenlu Du; A M Muntasir Rahman; Guiling Wang,2023,,https://openalex.org/W4388994331,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Federated Learning for Data Trading Portfolio Allocation With Autonomous Economic Agents,Lei Zhao; Lin Cai; Wu-Sheng Lu,2023,,https://openalex.org/W4388854784,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,POE: A General Portfolio Optimization Environment for FinRL,Caio de Souza Barbosa Costa; Anna Helena Reali Costa,2023,,https://openalex.org/W4385539653,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Cross-Domain Disentanglement: A Novel Approach to Financial Market Prediction,Humam M. Abdul Sahib; Foad Ghaderi,2024,,https://openalex.org/W4390872178,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Large Language Model for Dynamic Strategy Interchange in Financial Markets,Xingyu Zhong; Zongyi Zhao; Bingda Yan; Qingzhen Xu,2024,,https://openalex.org/W4400114203,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,An Ensemble Method of Deep Reinforcement Learning for Automated Cryptocurrency Trading,Shuyang Wang; Diego Klabjan,2024,,https://openalex.org/W4401719034,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,AI and Financial Risk Management Revolutionizing Risk Assessment and Mitigation,Partap Singh,2025,,https://openalex.org/W4409246984,exclude,"Exclude at title/metadata screening: finance/LLM paper without a direct trading-system, portfolio-construction, execution, or benchmark contribution.","Relevant to broader GenAI-in-finance, but outside the narrower system-building scope of this survey."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Deep limit order book forecasting: a microstructural guide,Antonio Briola; Silvia Bartolucci; Tomaso Aste,2025,,https://openalex.org/W4412553285,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,CNN-DRL for Scalable Actions in Finance,Sina Montazeri; Akram Mirzaeinia; Haseebullah Jumakhan; Amir Mirzaeinia,2023,,https://openalex.org/W4400811033,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Learning RL policies for anticipative assistive robots by simulating human-robot interactions in real scenarios using egocentric videos,Silvia Abal-Fernández; César Caramazana-Zarzosa; María Beatriz Loureiro-Casalderrey; Santiago Martínez; Carlos Balaguer; Fernando Díaz-de-María; Iván González-Díaz,2023,,https://openalex.org/W4390099542,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Reinforcement learning meets technical analysis: combining moving average rules for optimal alpha,Javier Humberto Ospina-Holguín; Ana Milena Padilla Ospina,2025,,https://openalex.org/W4410729572,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:20,snowball_title_metadata,,snowballing_round6,Deep Reinforcement Learning for Stock Trading with Behavioral Finance Strategy,S. Deng; Zetao Zheng; Hongcai He; Jie Shao,2023,,https://openalex.org/W4388349160,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:22,snowball_title_metadata,,snowballing_round6,LLM-infused bi-level semantic enhancement for corporate credit risk prediction,Sichong Lu; Yi Su; Xiaoming Zhang; Jiahui Chai; Lean Yu,2025,,https://openalex.org/W4407311195,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:22,snowball_title_metadata,,snowballing_round6,A Comprehensive Review of Generative AI in Finance,David Kuo Chuen Lee; Chong Guan; Yinghui Yu; Qinxu Ding,2024,,https://openalex.org/W4401129340,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:24,snowball_title_metadata,,snowballing_round6,The Synergy of Generative AI and Big Data for Financial Risk: Review of Recent Developments,Sarang Joshi,2025,,https://openalex.org/W4406621991,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:24,snowball_title_metadata,,snowballing_round6,Leveraging Large Language Models for Enhancing Financial Compliance: A Focus on Anti-Money Laundering Applications,Yuqi Yan; T. C. Hu; Wenbo Zhu,2024,,https://openalex.org/W4409311574,exclude,"Exclude at title/metadata screening: finance/LLM paper without a direct trading-system, portfolio-construction, execution, or benchmark contribution.","Relevant to broader GenAI-in-finance, but outside the narrower system-building scope of this survey."
2026-03-15T13:44:24,snowball_title_metadata,,snowballing_round6,Using Gen AI Agents With GAE And VAE To Enhance Resilience Of Us Markets,Spruha Joshi,2025,,https://openalex.org/W4407368935,exclude,"Exclude at submission freeze: potentially relevant on title/metadata, but not fully audited and extracted before the conservative corpus freeze.",This review now privileges a fully auditable accepted-and-extracted corpus over opportunistic late additions.
2026-03-15T13:44:24,snowball_title_metadata,,snowballing_round6,Contrastive Unsupervised Graph Neural Network in Financial Industry,Imran Babayaro,2024,,https://openalex.org/W4405413425,exclude,Exclude at title/metadata screening: finance ML/RL/forecasting paper outside the review's LLM/foundation-model scope.,"The survey cites adjacent non-LLM traditions only where needed for context, not as corpus members."
2026-03-15T13:44:24,snowball_title_metadata,,snowballing_round6,Review of Gen AI Models for Financial Risk Management: Architectural Frameworks and Implementation Strategies,Satyadhar Joshi,2025,,https://openalex.org/W4410082276,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:24,snowball_title_metadata,,snowballing_round6,A survey on large language model-based alpha mining,Junjie Zhang; Shuoling Liu; Tengwen Zhang; Yuchen Shi,2025,,https://openalex.org/W4416303649,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:29,snowball_title_metadata,,snowballing_round6,Sparse-structured time-varying parameter vector autoregression for high-dimensional network connectedness measurement,Zhao‐Rong Lai; Liming Tan; Shaoling Chen; Haisheng Yang,2024,,https://openalex.org/W4401842075,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Can large language models replace human experts? Effectiveness and limitations in building energy retrofit challenges assessment,Linyan Chen; Amos Darko; Fan Zhang; Albert P.C. Chan; Qiang Yang,2025,,https://openalex.org/W4409036096,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Humans vs. large language models: Judgmental forecasting in an era of advanced AI,Mahdi Abolghasemi; Odkhishig Ganbold; Kristian Rotaru,2024,,https://openalex.org/W4403213148,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Opportunities and Challenges of Generative-AI in Finance,Akshar Prabhu Desai; Tejasvi Ravi; Mohammad Luqman; Ganesh Mallya; Nithya Kota; Pranjul Yadav,2024,,https://openalex.org/W4406460142,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,MultiCast: Zero-Shot Multivariate Time Series Forecasting Using LLMs,Georgios Chatzigeorgakidis; Konstantinos Lentzos; Dimitrios Skoutas,2024,,https://openalex.org/W4399728893,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,A conversational intelligent assistant for enhanced operational support in floodplain management with multimodal data,Vinay Pursnani; Yusuf Sermet; İbrahim Demir,2025,,https://openalex.org/W4408747644,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Evaluating Company-specific Biases in Financial Sentiment Analysis using Large Language Models,Kei Nakagawa; Masanori Hirano; Yugo Fujimoto,2024,,https://openalex.org/W4406458322,exclude,"Exclude at title/metadata screening: finance/LLM paper without a direct trading-system, portfolio-construction, execution, or benchmark contribution.","Relevant to broader GenAI-in-finance, but outside the narrower system-building scope of this survey."
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Extracting key insights from earnings call transcript via information-theoretic contrastive learning,Yanlong Huang; Wenxin Tai; Fan Zhou; Qiang Gao; Ting Zhong,2024,,https://openalex.org/W4404845471,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Emulating fundamental analysts: Analytical stage-based multi-agent framework enhanced with expert guidance and Preference-Anchored Likelihood Adjustment,Tao Xu; Zhe Piao; Toshiharu Mukai; Yuri Murayama; Kiyoshi Izumi,2025,,https://openalex.org/W4407990014,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Decoding market sentiment: the power of ChatGPT in explaining Bitcoin returns from X data,Binh Thanh Nguyen; Thanh Tuan Chu; Son Ha; Anh Tuan Nguyen,2025,,https://openalex.org/W4414778201,exclude,Exclude at title/metadata screening: non-finance or cross-domain paper outside the review scope.,"The frozen corpus is restricted to financial trading systems, portfolio systems, and directly enabling financial benchmarks/infrastructure."
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Empowered stock market forecasting using Large Language Model on social media content,Giancarlo Sperlí; Marta Assunta Sichinolfi,2025,,https://openalex.org/W4415186609,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Comprehensive Review on Natural Language Generation for Automated Report Writing in Finance,Sagheer Abbas; Bishwanath Pal; S. Ajay; R. Faisal; S. Asifa; U. Haruna; B. Mua’az; A. Y. Abdulgaffar,2024,,https://openalex.org/W4401628795,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Can GPT Help Improve Robo-advisory? The Construction of Robo-advisor for Users with Low Investment Experience Based on LLM,Zeyu Feng,2024,,https://openalex.org/W4401228076,exclude,"Exclude at title/metadata screening: finance/LLM paper without a direct trading-system, portfolio-construction, execution, or benchmark contribution.","Relevant to broader GenAI-in-finance, but outside the narrower system-building scope of this survey."
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Beyond Clouds: Locally Runnable LLMs as a Secure Solution for AI Applications,B. V. Pranay Kumar; M. D. Shaheer Ahmed,2024,,https://openalex.org/W4403073397,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Classification of Hallucinations in Large Language Models Using a Novel Weighted Metric,S N Raghava,2024,,https://openalex.org/W4405356896,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Earnings Call Scripts Generation With Large Language Models Using Few‐Shot Learning Prompt Engineering and Fine‐Tuning Methods,Sovik Kumar Nath; Yanyan Zhang; Jia Li,2025,,https://openalex.org/W4407445216,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Generative AI Interface Design Considerations for Private Equity,Sheila Anderson; Yuanfei Zhao,2025,,https://openalex.org/W4408551016,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Exploring the Effectiveness of Large Language Models in Financial Question Answering,Mondol Mridul Provakar; Emrana Kabir Hashi,2024,,https://openalex.org/W4411099204,exclude,"Exclude at title/metadata screening: finance/LLM paper without a direct trading-system, portfolio-construction, execution, or benchmark contribution.","Relevant to broader GenAI-in-finance, but outside the narrower system-building scope of this survey."
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Financial Voucher Analysis with LVMs and Financial LLMs,Md. Mohtasim Fuad; Vishwanath Akuthota; M. Ashifur Rahman; Sadia Anjum Farea; Mahabubur Rahman; Ahmed Ishtiaque Amin Chowdhury; Ahmed Selim Anwar; Md Sadi Ashraf,2025,,https://openalex.org/W4413456606,exclude,"Exclude at title/metadata screening: finance/LLM paper without a direct trading-system, portfolio-construction, execution, or benchmark contribution.","Relevant to broader GenAI-in-finance, but outside the narrower system-building scope of this survey."
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,When Small Wins Big: Classification Tasks Where Compact Models Outperform Original GPT-4,Baptiste Lefort; Eric Benhamou; Jean‐Jacques Ohana; Béatrice Guez; David Saltiel; Damien Challet,2024,,https://openalex.org/W4394803322,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T13:44:31,snowball_title_metadata,,snowballing_round6,Small Triumphs Over Large: Instances Where BERT-Based Fine-Tuned Models Surpass GPT-4 in Classification Tasks,Eric Benhamou,2024,,https://openalex.org/W4395684244,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,"Large Language Models in equity markets: applications, techniques, and insights",Aakanksha Jadhav; Vishal Mirza,2025,,https://openalex.org/W4413745906,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,"A Comprehensive Review of Gen AI Agents: Applications and Frameworks in Finance, Investments and Risk Domains",Satyadhar Joshi,2025,,https://openalex.org/W4410705863,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,EAGLE: A Multi-Agent Generative AI System for Personalized Banking Recommendation and Risk-Aware Financial Planning,Varad Srivastava,2025,,https://openalex.org/W4409881520,exclude,"Exclude at title/metadata screening: finance/LLM paper without a direct trading-system, portfolio-construction, execution, or benchmark contribution.","Relevant to broader GenAI-in-finance, but outside the narrower system-building scope of this survey."
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,A Literature Review of Gen AI Agents in Financial Applications: Models and Implementations,Sumit Joshi,2025,,https://openalex.org/W4407448173,exclude,Exclude at title/metadata screening: adjacent survey/review/bibliometric paper outside the corpus of primary technical studies and benchmark/infrastructure papers.,"Coverage discussion remains in the manuscript, but these papers are not admitted into the main evidence corpus."
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,"Large Language Models in Equity Markets: Applications, Techniques, and Insights",Aakanksha Jadhav; Vishal Mirza,2025,,https://openalex.org/W4409291602,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
2026-03-15T14:13:00,snowball_title_metadata,,snowballing_round6,A Multi-Agent Approach to Investor Profiling Using Large Language Models,Hua-yun Wang; Zijiang Yang,2025,,https://openalex.org/W4413018474,exclude,"Exclude at title/metadata screening: does not provide a sufficiently direct, auditable contribution to LLM-enabled trading systems under the conservative submission freeze.",Resolved conservatively to close the snowballing backlog without widening the corpus beyond its stated scope.
